diag/exp_token_ratio,diag/teacher_token_ratio,diag/llm_token_ratio_in_response,diag/teacher_llm_token_ratio,diag/teacher_sample_ratio,diag/offpolicy_sample_ratio,diag/adv_teacher_token_mean,diag/adv_onpolicy_token_mean,diag/adv_teacher_sample_mean,diag/adv_onpolicy_sample_mean,diag/onpolicy_adv_pos_ratio,diag/teacher_adv_pos_ratio,diag/reward_onpolicy_mean,diag/reward_teacher_mean,diag/group_teacher_minus_on_reward_mean,diag/group_teacher_minus_on_reward_std,diag/group_gap_count,diag/group_non_teacher_reward_mean,diag/group_all_reward_mean,diag/entropy_teacher_token_mean,diag/entropy_onpolicy_token_mean,diag/entropy_offpolicy_token_mean,diag/entropy_onpolicy_token_std,grad_dir/ln/valid,grad_dir/ln/cos,grad_dir/ln/dot,grad_dir/ln/norm_on,grad_dir/ln/norm_teacher,grad_dir/ln/param_count,grad_dir/ln/vec_dim,grad_dir/ln/abs_mean_on,grad_dir/ln/abs_mean_teacher,grad_dir/proj/valid,grad_dir/proj/cos,grad_dir/proj/dot,grad_dir/proj/norm_on,grad_dir/proj/norm_teacher,grad_dir/proj/param_count,grad_dir/proj/vec_dim,grad_dir/proj/abs_mean_on,grad_dir/proj/abs_mean_teacher,grad_dir/flat/valid,grad_dir/flat/cos,grad_dir/flat/dot,grad_dir/flat/norm_on,grad_dir/flat/norm_teacher,grad_dir/flat/param_count,grad_dir/flat/vec_dim,grad_dir/flat/abs_mean_on,grad_dir/flat/abs_mean_teacher,grad_dir/flat/layer_min,grad_dir/flat/layer_max,grad_dir/flat/layer_count,grad_dir/teacher_samples_global,grad_dir/on_samples_global,grad_dir/recorded,grad_dir/missing_reason,actor/on_pg_clipfrac,actor/on_pg_clipfrac_lower,actor/on_pg_cliphit_rate,actor/off_pg_cliphit_rate,actor/self_off_pg_cliphit_rate,actor/teacher_off_pg_cliphit_rate,_step_local
0.011109046638011932,0.011109046638011932,0.15019355714321136,0.07396486401557922,0.125,0.125,1.2513487339019775,-0.02330649644136429,0.17602184414863586,-0.0025341680739074945,0.2678571343421936,1.0,0.2678571343421936,1.0,0.7321428571428572,0.24156695104408363,8.0,0.26785714285714285,0.359375,0.35952937602996826,0.1350141167640686,0.35952937602996826,0.4359028935432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.009496769867837429,0.009496769867837429,0.13409565389156342,0.07082086056470871,0.125,0.125,0.8302687406539917,-0.015007568523287773,0.08814435452222824,-0.0010106457630172372,0.25,0.875,0.375,1.0,0.625,0.3637776569189886,8.0,0.375,0.453125,0.3106512129306793,0.12369921058416367,0.3106512129306793,0.42422834038734436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.008487117476761341,0.008487117476761341,0.12845461070537567,0.06607094407081604,0.125,0.125,0.7414582371711731,-0.034094005823135376,0.08058056980371475,-0.00505004171282053,0.4285714328289032,0.875,0.5535714030265808,1.0,0.44642857142857145,0.29827309086589404,8.0,0.5535714285714285,0.609375,0.29117316007614136,0.11500916630029678,0.29117316007614136,0.4060320556163788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.007065842393785715,0.007065842393785715,0.12602292001247406,0.05606791377067566,0.125,0.125,0.9252535104751587,-0.017591265961527824,0.08002359420061111,0.000839939049910754,0.1607142835855484,0.75,0.4107142984867096,1.0,0.5892857142857143,0.36726721073577023,8.0,0.4107142857142857,0.484375,0.27190956473350525,0.12243640422821045,0.27190956473350525,0.4247362017631531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14
0.007428806275129318,0.007428806275129318,0.12751561403274536,0.05825800821185112,0.125,0.125,1.0482243299484253,-0.016952551901340485,0.09023961424827576,-0.00019365122716408223,0.25,0.875,0.375,1.0,0.625,0.3637776569189886,8.0,0.375,0.453125,0.25430309772491455,0.1263289898633957,0.25430309772491455,0.43007948994636536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,15
0.00684988871216774,0.00684988871216774,0.12979362905025482,0.05277522653341293,0.125,0.125,1.1123840808868408,-0.02395031228661537,0.08879445493221283,0.0024751140736043453,0.1964285671710968,0.75,0.4464285671710968,1.0,0.5535714285714286,0.40049395521438935,8.0,0.4464285714285714,0.515625,0.2884736657142639,0.13162574172019958,0.2884736657142639,0.45142513513565063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.013019714504480362,0.013019714504480362,0.15821176767349243,0.08229295909404755,0.125,0.125,1.1693087816238403,-0.03425155207514763,0.14068584144115448,-0.0031456288415938616,0.4107142984867096,0.875,0.5357142686843872,1.0,0.4642857142857143,0.3174355149041282,8.0,0.5357142857142857,0.59375,0.362002432346344,0.1551680862903595,0.362002432346344,0.47571370005607605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.005709690507501364,0.005709690507501364,0.11274420469999313,0.05064287409186363,0.109375,0.109375,0.7088301777839661,-0.02975643053650856,0.08158867061138153,0.002490535844117403,0.5438596606254578,1.0,0.5438596606254578,1.0,0.40816326530612246,0.23447194475665425,7.0,0.5918367346938774,0.6428571428571429,0.3267017900943756,0.10979755222797394,0.3267017900943756,0.4028075635433197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18
0.010227484628558159,0.010227484628558159,0.17560826241970062,0.058240339159965515,0.125,0.125,1.3753098249435425,-0.04824117198586464,0.13059872388839722,-0.014441756531596184,0.3571428656578064,0.875,0.4821428656578064,1.0,0.5178571428571428,0.28515570397627343,8.0,0.48214285714285715,0.546875,0.25720131397247314,0.1720142662525177,0.25720131397247314,0.5097964406013489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19
0.0065095252357423306,0.0065095252357423306,0.13745230436325073,0.0473584309220314,0.125,0.125,1.1340667009353638,-0.04075261950492859,0.10000789165496826,-0.0027518426068127155,0.375,0.875,0.5,1.0,0.5,0.30304576336566325,8.0,0.5,0.5625,0.27144554257392883,0.14400988817214966,0.27144554257392883,0.4659770429134369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20
0.006544202566146851,0.006544202566146851,0.130884051322937,0.05000000074505806,0.125,0.125,1.18441903591156,-0.026829618960618973,0.1472960114479065,-0.0016223458806052804,0.4464285671710968,1.0,0.4464285671710968,1.0,0.5535714285714286,0.21943224513293766,8.0,0.4464285714285714,0.515625,0.3610674738883972,0.13939407467842102,0.3610674738883972,0.46094632148742676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21
0.008092149160802364,0.008092149160802364,0.14111727476119995,0.057343434542417526,0.109375,0.109375,1.0541986227035522,-0.03691070154309273,0.12762267887592316,-0.005790162365883589,0.45614033937454224,1.0,0.45614033937454224,1.0,0.5306122448979592,0.3121848681791501,7.0,0.4693877551020408,0.5357142857142857,0.3558714687824249,0.14309531450271606,0.3558714687824249,0.46367818117141724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22
0.00622583506628871,0.00622583506628871,0.11456117779016495,0.05434506759047508,0.125,0.125,0.9223669767379761,-0.027126088738441467,0.07528302818536758,-0.002377826254814863,0.3571428656578064,0.875,0.4821428656578064,1.0,0.5178571428571428,0.3345534641999142,8.0,0.48214285714285715,0.546875,0.26813456416130066,0.12446101009845734,0.26813456416130066,0.43863821029663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23
0.009157729335129261,0.009157729335129261,0.15393739938735962,0.05948995426297188,0.125,0.125,1.1883137226104736,-0.01946554332971573,0.14377205073833466,-0.0006092930561862886,0.1785714328289032,0.75,0.4285714328289032,1.0,0.5714285714285714,0.34255939452233714,8.0,0.42857142857142855,0.5,0.35202261805534363,0.17072558403015137,0.35202261805534363,0.5130067467689514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0.007122520357370377,0.007122520357370377,0.13244062662124634,0.05377896875143051,0.109375,0.109375,0.8051844835281372,-0.036808956414461136,0.07240661233663559,-0.0074103763327002525,0.4385964870452881,1.0,0.4385964870452881,1.0,0.48979591836734687,0.18480377832933503,7.0,0.5102040816326531,0.5714285714285714,0.29094043374061584,0.13811250030994415,0.29094043374061584,0.4596025347709656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25
0.007830738089978695,0.007830738089978695,0.14159610867500305,0.05530334264039993,0.109375,0.109375,1.240221381187439,-0.01734457165002823,0.11104130744934082,-0.006351005751639605,0.28070175647735596,0.8571428656578064,0.4035087823867798,1.0,0.5510204081632654,0.35347975664670966,7.0,0.4489795918367347,0.5178571428571429,0.2918618321418762,0.14380314946174622,0.2918618321418762,0.4700261354446411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26
0.010438106954097748,0.010438106954097748,0.1270792931318283,0.0821385309100151,0.125,0.125,0.8327979445457458,-0.0444587878882885,0.093863345682621,-0.007820895873010159,0.5892857313156128,1.0,0.5892857313156128,1.0,0.4107142857142857,0.20748125068968304,8.0,0.5892857142857143,0.640625,0.3773331046104431,0.13483916223049164,0.3773331046104431,0.45784083008766174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27
0.004868044517934322,0.004868044517934322,0.08717914670705795,0.055839549750089645,0.125,0.125,0.9976924657821655,-0.03178374469280243,0.061996836215257645,-0.0038533189799636602,0.4642857015132904,1.0,0.4642857015132904,1.0,0.5357142857142857,0.15567496226930977,8.0,0.4642857142857143,0.53125,0.2971416115760803,0.0961654931306839,0.2971416115760803,0.3865983784198761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28
0.010083544068038464,0.010083544068038464,0.12987564504146576,0.07763998955488205,0.125,0.125,0.5883694887161255,-0.043287910521030426,0.04698926955461502,-0.005708826240152121,0.3571428656578064,0.625,0.7321428656578064,1.0,0.26785714285714285,0.2618371124752711,8.0,0.7321428571428571,0.765625,0.26310405135154724,0.14711861312389374,0.26310405135154724,0.4755253493785858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29
0.007091646082699299,0.007091646082699299,0.09596633166074753,0.07389722764492035,0.125,0.125,0.9843435287475586,-0.02692744880914688,0.08010467886924744,0.0007896675961092114,0.3928571343421936,0.875,0.5178571343421936,1.0,0.48214285714285715,0.26666400934050144,8.0,0.5178571428571428,0.578125,0.31266555190086365,0.10673588514328003,0.31266555190086365,0.40836405754089355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0.0061658825725317,0.0061658825725317,0.0983586385846138,0.06268775463104248,0.109375,0.109375,1.5320676565170288,-0.015892788767814636,0.15871191024780273,-0.0009143096394836903,0.19298245012760162,0.8571428656578064,0.31578946113586426,1.0,0.6530612244897959,0.30407478419900696,7.0,0.3469387755102041,0.42857142857142855,0.3507879078388214,0.11084336042404175,0.3507879078388214,0.42347365617752075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31
0.006940376944839954,0.006940376944839954,0.08993322402238846,0.07717255502939224,0.125,0.125,1.0527273416519165,-0.01905619353055954,0.0927218496799469,-0.003309843363240361,0.3392857015132904,1.0,0.3392857015132904,1.0,0.6607142857142857,0.25691954589175287,8.0,0.3392857142857143,0.421875,0.35804781317710876,0.09767263382673264,0.35804781317710876,0.3919530510902405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0.010716241784393787,0.010716241784393787,0.10577979683876038,0.10130707174539566,0.125,0.125,0.6114280223846436,-0.02302328124642372,0.06153521314263344,-0.0004832023405469954,0.5178571343421936,0.875,0.6428571343421936,1.0,0.35714285714285715,0.3030457633656632,8.0,0.6428571428571428,0.6875,0.3403264284133911,0.1251257359981537,0.3403264284133911,0.4462718069553375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0.0065820105373859406,0.0065820105373859406,0.08413931727409363,0.07822752743959427,0.125,0.125,0.6890257596969604,-0.020751461386680603,0.057971108704805374,0.00486217113211751,0.6428571343421936,1.0,0.6428571343421936,1.0,0.35714285714285715,0.21428571428571427,8.0,0.6428571428571428,0.6875,0.31609684228897095,0.0987129658460617,0.31609684228897095,0.3937107026576996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34
0.012765905819833279,0.012765905819833279,0.10496950149536133,0.12161538749933243,0.125,0.125,0.9820412397384644,-0.015592827461659908,0.11461867392063141,0.007839648053050041,0.4285714328289032,0.875,0.5535714030265808,1.0,0.4464285714285714,0.338344559312436,8.0,0.5535714285714286,0.609375,0.35013434290885925,0.11821278929710388,0.35013434290885925,0.4383341073989868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35
