diag/exp_token_ratio,diag/llm_token_ratio_in_response,diag/teacher_llm_token_ratio,diag/teacher_sample_ratio,diag/offpolicy_sample_ratio,diag/adv_teacher_sample_mean,diag/adv_onpolicy_sample_mean,diag/teacher_adv_pos_ratio,diag/group_teacher_minus_on_reward_std,diag/group_gap_count,diag/entropy_offpolicy_token_mean,diag/entropy_onpolicy_token_std,_step,critic/rewards_onpolicy/mean,critic/rewards/mean,actor/entropy_loss,actor/kl_loss,actor/pg_loss,diag/teacher_loss_scale,diag/teacher_gap_used,diag/teacher_loss_scale_min,diag/teacher_loss_scale_max,diag/teacher_gap_used_p90,diag/teacher_gap_used_max,diag/teacher_gate_level,diag/teacher_token_ratio,diag/adv_teacher_token_mean,diag/adv_onpolicy_token_mean,diag/onpolicy_adv_pos_ratio,diag/reward_onpolicy_mean,diag/reward_teacher_mean,diag/group_teacher_minus_on_reward_mean,diag/group_non_teacher_reward_mean,diag/group_all_reward_mean,diag/entropy_teacher_token_mean,diag/entropy_onpolicy_token_mean,label
0.007294187322258949,0.10583768039941788,0.0689186230301857,0.125,0.125,0.11294037103652954,0.0012690728763118386,0.875,0.2895941917897653,8.0,0.37143033742904663,0.46390917897224426,43,0.5535714030265808,0.609375,0.13454928994178772,0.16677609086036682,0.01663733646273613,0.43094908795160636,0.4792847263854819,0.08054580111506504,0.7592141930263393,0.5688251958134568,0.5777642579079018,1.0,0.007294187322258949,1.2093843221664429,-0.024928497150540352,0.4285714328289032,0.5535714030265808,1.0,0.4464285714285714,0.5535714285714286,0.609375,0.37143033742904663,0.13280874490737915,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.009133057668805122,0.0912182405591011,0.10012314468622208,0.125,0.125,0.07235006242990494,0.0013144034892320633,1.0,0.21428571428571427,8.0,0.3264639377593994,0.42103755474090576,44,0.5714285969734192,0.625,0.11261307448148727,0.32325664162635803,0.12300914130173624,0.4140446499363813,0.47421339498091436,0.09840756622766844,0.6711729752801825,0.5393970496611481,0.5513518925840547,1.0,0.009133057668805122,0.6717778444290161,-0.03157278895378113,0.5714285969734192,0.5714285969734192,1.0,0.4285714285714286,0.5714285714285714,0.625,0.3264639377593994,0.1106419712305069,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.0099394666031003,0.09630633890628815,0.10320676863193512,0.125,0.125,0.09218060970306396,0.009589959867298603,0.875,0.36246041303900783,8.0,0.4572550356388092,0.44048506021499634,45,0.4642857015132904,0.53125,0.12261907756328583,0.22626745700836182,-0.09548900555819273,0.43802658763221713,0.4803634832825842,0.0,0.76948730332066,0.5616055493287907,0.5808461909961979,1.0,0.0099394666031003,0.6689445376396179,-0.010752314701676369,0.3392857015132904,0.4642857015132904,1.0,0.5357142857142857,0.4642857142857143,0.53125,0.4572550356388092,0.11925958842039108,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.008040136657655239,0.09594675898551941,0.0837978944182396,0.125,0.125,0.11194228380918503,-0.005518169142305851,1.0,0.21354037041252497,8.0,0.34072622656822205,0.4319823682308197,46,0.5178571343421936,0.578125,0.11648236215114594,0.22975672781467438,-0.026186859235167503,0.43513806366222596,0.48054141909866777,0.1342339316400933,0.7187290406641208,0.5475631956666781,0.5656187121992362,1.0,0.008040136657655239,0.9947634935379028,-0.03172053396701813,0.5178571343421936,0.5178571343421936,1.0,0.4821428571428571,0.5178571428571428,0.578125,0.34072622656822205,0.11466480046510696,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.006412218324840069,0.07840421795845032,0.08178409934043884,0.125,0.125,0.05036710202693939,0.0025337222032248974,0.75,0.3637776569189886,8.0,0.2701681852340698,0.4004969298839569,47,0.4821428656578064,0.546875,0.09922481328248978,0.23722998797893524,0.0652209036052227,0.447576635410068,0.48427299062302037,0.14700100615161102,0.7206656589880744,0.5634970605349094,0.5661996976964223,1.0,0.006412218324840069,0.7765353322029114,-0.011479024775326252,0.2321428507566452,0.4821428656578064,1.0,0.5178571428571428,0.4821428571428571,0.546875,0.2701681852340698,0.09812162071466446,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.010620628483593464,0.09068208932876587,0.11711936444044113,0.125,0.125,0.07481995970010757,-0.001315532485023141,0.75,0.28064702938395913,8.0,0.3892885446548462,0.4253579378128052,48,0.5892857313156128,0.640625,0.11499929428100586,0.4538743197917938,0.002304358407855034,0.4230570645349322,0.47691711936047965,0.02352837988794987,0.7224086154796324,0.5442902103044586,0.5667225846438897,1.0,0.010620628483593464,0.908502995967865,-0.02543499320745468,0.3392857015132904,0.5892857313156128,1.0,0.4107142857142857,0.5892857142857142,0.640625,0.3892885446548462,0.11205490678548813,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.008567694574594498,0.08755695074796677,0.09785282611846924,0.109375,0.109375,0.06851860135793686,0.0016022099880501628,0.8571428656578064,0.1999583463496472,7.0,0.36418402194976807,0.42587822675704956,49,0.5789473652839661,0.625,0.11275918781757355,0.26027795672416687,0.07672716304659843,0.3865652952629167,0.46596009975864816,0.0,0.5802194744382054,0.5160010050619263,0.5240658423314616,1.0,0.008567694574594498,0.7835351824760437,-0.027894193306565285,0.45614033937454224,0.5789473652839661,1.0,0.36734693877551017,0.6326530612244897,0.6785714285714286,0.36418402194976807,0.11058644950389862,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.01517505943775177,0.13608184456825256,0.11151421070098877,0.125,0.125,0.07726837694644928,0.0041657439433038235,0.625,0.26666400934050144,8.0,0.39742541313171387,0.5586481094360352,50,0.8035714030265808,0.828125,0.1885448843240738,0.9932389855384827,-0.06608618749305606,0.30534924024185084,0.43900694631362847,0.0,0.46620536159117193,0.48546786508185924,0.48986160847735155,1.0,0.01517505943775177,0.6875773668289185,-0.03660684451460838,0.4285714328289032,0.8035714030265808,1.0,0.19642857142857142,0.8035714285714286,0.828125,0.39742541313171387,0.18532629311084747,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.012259087525308132,0.1117488443851471,0.10970214009284973,0.125,0.125,0.10490867495536804,-0.0002422541583655402,0.875,0.2834733547569204,8.0,0.30221933126449585,0.4792061448097229,51,0.6071428656578064,0.65625,0.1464204490184784,1.104748010635376,0.025090822018682957,0.28130654976740177,0.4343919649302205,0.06825205353128842,0.5221830637653273,0.49019500984819137,0.5066549191295981,1.0,0.012259087525308132,0.7871086597442627,-0.037377916276454926,0.4821428656578064,0.6071428656578064,1.0,0.39285714285714285,0.6071428571428571,0.65625,0.30221933126449585,0.14448678493499756,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.009545953013002872,0.08093689382076263,0.11794315278530121,0.125,0.125,0.07449449598789215,-0.0006031590746715665,1.0,0.12371791482634838,8.0,0.30910977721214294,0.39724940061569214,52,0.5714285969734192,0.625,0.10044348984956741,0.25602617859840393,0.040641784900799394,0.279366363707952,0.4338099091123856,0.07460124172897173,0.5913933245598912,0.49260407812063156,0.5274179973679674,1.0,0.009545953013002872,0.7498126029968262,-0.026660507544875145,0.5714285969734192,0.5714285969734192,1.0,0.4285714285714286,0.5714285714285714,0.625,0.30910977721214294,0.09843237698078156,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.01578124612569809,0.08837999403476715,0.17856130003929138,0.125,0.125,0.04084230959415436,0.0008121960563585162,0.625,0.31743551490412814,8.0,0.3352859914302826,0.4292204976081848,53,0.75,0.78125,0.11830300837755203,0.14855138957500458,0.057028780109249055,0.2242870851591206,0.41542891745608895,0.0,0.49446011066492435,0.4817747483016626,0.4983380331994773,1.0,0.01578124612569809,0.47124671936035156,-0.012837039306759834,0.375,0.75,1.0,0.25,0.75,0.78125,0.3352859914302826,0.1148238331079483,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.009260933846235275,0.07731857150793076,0.11977630853652954,0.125,0.125,0.06411567330360413,0.006511167623102665,0.875,0.25691954589175287,8.0,0.32812976837158203,0.4149312973022461,54,0.625,0.671875,0.10669952630996704,0.421511709690094,-0.19057598896324635,0.2121476395649156,0.4113860247791575,0.0,0.5188236219887973,0.47074012929453635,0.5056470865966392,1.0,0.009260933846235275,0.7932885885238647,-0.020382288843393326,0.5,0.625,1.0,0.375,0.625,0.671875,0.32812976837158203,0.10462970286607742,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.0099009545519948,0.06355855613946915,0.15577688813209534,0.125,0.125,0.04362861067056656,-8.403156971326098e-05,0.625,0.4428427417013302,8.0,0.3433383107185364,0.3741092085838318,55,0.5535714030265808,0.609375,0.0877811461687088,0.5357122421264648,-0.16908693499863148,0.23414009803084834,0.4148902790183514,0.0,0.5340066808761434,0.50102265616594,0.510202004262843,1.0,0.0099009545519948,0.6213449835777283,-0.00643833726644516,0.1785714328289032,0.5535714030265808,1.0,0.4464285714285714,0.5535714285714286,0.609375,0.3433383107185364,0.08522558212280273,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.008399312384426594,0.0691337063908577,0.12149374186992645,0.125,0.125,0.0730489194393158,0.005477880593389273,0.875,0.21354037041252497,8.0,0.419739693403244,0.384993314743042,56,0.625,0.671875,0.09415581822395325,0.14928987622261047,0.03664404200389981,0.2244165608703442,0.4109012496264002,0.0,0.6020345799596261,0.4818062452229044,0.5306103739878878,1.0,0.008399312384426594,0.685733437538147,-0.01895500347018242,0.5,0.625,1.0,0.375,0.625,0.671875,0.419739693403244,0.0913979634642601,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.009394592605531216,0.07066859304904938,0.1329387128353119,0.125,0.125,0.03973345458507538,0.0016928628319874406,0.875,0.12242240357859006,8.0,0.3438000977039337,0.43918564915657043,57,0.8035714030265808,0.828125,0.11790194362401962,1.2792177200317383,0.100003682076931,0.17399871075922382,0.38945398063581177,0.0,0.5204025448584593,0.456867934526108,0.5061207634575378,1.0,0.009394592605531216,0.405616819858551,-0.025511322543025017,0.6785714030265808,0.8035714030265808,1.0,0.19642857142857145,0.8035714285714286,0.828125,0.3438000977039337,0.11575960367918015,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.005303577985614538,0.06976443529129028,0.0760212242603302,0.109375,0.109375,0.05978059396147728,0.0009229860152117908,0.8571428656578064,0.3027019790651291,7.0,0.307773232460022,0.4188956320285797,58,0.6140350699424744,0.65625,0.10889389365911484,0.730646550655365,0.21012220345437527,0.1638449853061523,0.3831616430250531,0.0,0.4063082703239007,0.4704238247113534,0.4718924810971702,1.0,0.005303577985614538,0.6510460376739502,-0.0203273743391037,0.4912280738353729,0.6140350699424744,1.0,0.326530612244898,0.6734693877551019,0.7142857142857143,0.307773232460022,0.10783349722623825,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.006245823111385107,0.04939756169915199,0.1264398992061615,0.125,0.125,0.08322238177061081,0.0032325969077646732,1.0,0.23690177073967142,8.0,0.3082917332649231,0.3311731219291687,59,0.5,0.5625,0.06951230019330978,0.1564188152551651,-0.2418245729058981,0.19359143764863385,0.39484547779122525,0.0,0.528430818556892,0.48985103646331424,0.5085292455670676,1.0,0.006245823111385107,0.8221338391304016,-0.010347697883844376,0.5,0.5,1.0,0.5,0.4999999999999999,0.5625,0.3082917332649231,0.06801154464483261,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.006625201087445021,0.0777120441198349,0.08525320887565613,0.109375,0.109375,0.13299910724163055,0.0073423488065600395,0.8571428656578064,0.36507232285710856,7.0,0.39800122380256653,0.4112083613872528,60,0.4912280738353729,0.546875,0.10680884122848511,0.7663648724555969,-0.21385665168054402,0.25074896586560297,0.4063813373770915,0.0,0.612204935780355,0.5161861546417702,0.5336614807341065,1.0,0.006625201087445021,0.9955093264579773,-0.0161169171333313,0.3684210479259491,0.4912280738353729,1.0,0.5102040816326531,0.489795918367347,0.5535714285714286,0.39800122380256653,0.10486677289009094,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.013360485434532166,0.07460606098175049,0.17908042669296265,0.125,0.125,0.16575929522514343,0.001644143951125443,0.875,0.29450754468697576,8.0,0.4293917715549469,0.3776450455188751,61,0.4285714328289032,0.5,0.09451372921466827,0.10007218271493912,-0.08530823700129986,0.2899776675513573,0.4228860597976985,0.0,0.7200320591212014,0.5310970424144,0.5660096177363604,1.0,0.013360485434532166,1.4485207796096802,-0.013391955755650997,0.3035714328289032,0.4285714328289032,1.0,0.5714285714285714,0.4285714285714286,0.5,0.4293917715549469,0.08997901529073715,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.017866458743810654,0.0878581777215004,0.20335566997528076,0.125,0.125,0.13388146460056305,0.006579347420483828,1.0,0.2618371124752711,8.0,0.41779157519340515,0.4364593029022217,62,0.5535714030265808,0.609375,0.12062717974185944,0.6049443483352661,0.005882635712623596,0.29219759813017854,0.4252403096037157,0.0,0.7694574203801778,0.559415908771324,0.5808372261140533,1.0,0.017866458743810654,1.0753470659255981,-0.020931795239448547,0.5535714030265808,0.5535714030265808,1.0,0.44642857142857145,0.5535714285714286,0.609375,0.41779157519340515,0.11522132903337479,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.010057191364467144,0.06821674853563309,0.147429957985878,0.125,0.125,0.03067789413034916,-0.007181752938777208,0.75,0.18813667415808463,8.0,0.3294646441936493,0.39941349625587463,63,0.8035714030265808,0.828125,0.09814856201410294,0.8946995139122009,0.06374748377129436,0.22907833541195216,0.40235913498792486,0.0,0.6745155549779713,0.531633852399871,0.5523546664933914,1.0,0.010057191364467144,0.5238927006721497,-0.04873847961425781,0.5535714030265808,0.8035714030265808,1.0,0.19642857142857145,0.8035714285714286,0.828125,0.3294646441936493,0.09579852968454361,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.01377455610781908,0.06650093197822571,0.20713326334953308,0.125,0.125,0.05847763270139694,0.004721021745353937,0.75,0.2415669510440836,8.0,0.37026357650756836,0.3966488838195801,64,0.7321428656578064,0.765625,0.09891193360090256,0.18488869071006775,0.02719607949256897,0.19277764366353115,0.3889089349233517,0.0,0.6808735218705397,0.4956133241750168,0.5542620565611619,1.0,0.01377455610781908,0.6478968262672424,-0.014702812768518925,0.4821428656578064,0.7321428656578064,1.0,0.26785714285714285,0.7321428571428572,0.765625,0.37026357650756836,0.09512197971343994,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.013430747203528881,0.06331146508455276,0.21213768422603607,0.125,0.125,0.1195579245686531,0.001327276579104364,0.625,0.38754525739661977,8.0,0.3398713171482086,0.3607582747936249,65,0.5535714030265808,0.609375,0.08575952053070068,0.3147994875907898,-0.04192080721259117,0.22526503567071982,0.3946608979618617,0.0,0.7818337866023677,0.5317662768331797,0.5845501359807103,1.0,0.013430747203528881,1.1001605987548828,-0.008795349858701229,0.1785714328289032,0.5535714030265808,1.0,0.44642857142857145,0.5535714285714286,0.609375,0.3398713171482086,0.08230014890432358,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.008835014887154102,0.061021655797958374,0.14478491246700287,0.125,0.125,0.08134514093399048,0.0029870609287172556,1.0,0.23622779563076698,8.0,0.372700572013855,0.3610585927963257,66,0.5178571343421936,0.578125,0.08326620608568192,0.22730860114097595,-0.10338740656152368,0.23696471991891666,0.403409092496282,0.0,0.7298408756176578,0.5014467906446126,0.5689522626852973,1.0,0.008835014887154102,0.6973128318786621,-0.020596889778971672,0.5178571343421936,0.5178571343421936,1.0,0.48214285714285715,0.5178571428571428,0.578125,0.372700572013855,0.08068626374006271,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.01515294425189495,0.07318616658449173,0.20704656839370728,0.125,0.125,0.11121795326471329,-0.0010641916887834668,0.875,0.34255939452233714,8.0,0.40713176131248474,0.3947980999946594,67,0.5,0.5625,0.10034434497356415,0.31539562344551086,-0.2653334462083876,0.2641807306218291,0.41306818231533116,0.0,0.778285355226989,0.537906047964819,0.5834856065680967,1.0,0.01515294425189495,0.9929810166358948,-0.012736956588923931,0.375,0.5,1.0,0.5,0.5,0.5625,0.40713176131248474,0.09562408924102783,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.005756644066423178,0.04870600625872612,0.118191659450531,0.09375,0.09375,0.08500486612319946,0.0020371852442622185,0.8333333134651184,0.26082026547865056,6.0,0.3782418966293335,0.32053300738334656,68,0.4137931168079376,0.46875,0.06876175850629807,0.7165946364402771,-0.18616947159171104,0.26352272373778357,0.4146185061426645,0.0,0.8218853868753869,0.5555440133196661,0.596565616062616,1.0,0.005756644066423178,0.8031911849975586,-0.0067342789843678474,0.2931034564971924,0.4137931168079376,1.0,0.42857142857142855,0.5714285714285714,0.625,0.3782418966293335,0.0669698715209961,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.009449252858757973,0.0701458752155304,0.13470861315727234,0.125,0.125,0.11025447398424149,1.9735391106223688e-05,0.75,0.40049395521438935,8.0,0.3671566843986511,0.3921709954738617,69,0.4464285671710968,0.515625,0.0962437316775322,0.19070492684841156,0.1082829562947154,0.29211138907180206,0.42851379769370124,0.0,0.7805566459561583,0.5510864362555024,0.5841669937868474,1.0,0.009449252858757973,1.0890260934829712,-0.005053225439041853,0.1964285671710968,0.4464285671710968,1.0,0.5535714285714286,0.44642857142857145,0.515625,0.3671566843986511,0.09365937858819962,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.006313303951174021,0.051681455224752426,0.12215801328420639,0.125,0.125,0.06824025511741638,-9.904702164931223e-05,0.875,0.2714050741709047,8.0,0.3357076942920685,0.3309222459793091,70,0.4464285671710968,0.515625,0.0705995261669159,0.2613394260406494,0.1522210706025362,0.3153465541995759,0.4410195597171053,0.0,0.6119160194165248,0.5283251442668512,0.5335748058249574,1.0,0.006313303951174021,0.9500877261161804,-0.011723130010068417,0.3214285671710968,0.4464285671710968,1.0,0.5535714285714286,0.4464285714285714,0.515625,0.3357076942920685,0.06891518831253052,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.008640928193926811,0.05097460001707077,0.16951438784599304,0.125,0.125,0.05612575635313988,-0.0008025733404792845,0.75,0.24156695104408363,8.0,0.39521342515945435,0.34355440735816956,71,0.6964285969734192,0.734375,0.07516081631183624,0.3490492105484009,-0.21138647384941578,0.27663998212134683,0.427274745538169,0.0,0.5140919072771049,0.5026957027302741,0.5042275721831314,1.0,0.008640928193926811,0.6417566537857056,-0.01079504657536745,0.4464285671710968,0.6964285969734192,1.0,0.3035714285714286,0.6964285714285714,0.734375,0.39521342515945435,0.07237115502357483,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.012446804903447628,0.058499526232481,0.2127676159143448,0.125,0.125,0.03909836336970329,-0.001520408084616065,0.5,0.2575393768188564,8.0,0.2951424717903137,0.3754836618900299,72,0.7857142686843872,0.8125,0.08872844278812408,0.3559935986995697,0.09289657697081566,0.2296307438626315,0.4059758415082102,0.0,0.48230802942696144,0.47607109252775287,0.4946924088280884,1.0,0.012446804903447628,0.5227236151695251,-0.012822889722883701,0.2857142984867096,0.7857142686843872,1.0,0.21428571428571427,0.7857142857142857,0.8125,0.2951424717903137,0.08612687140703201,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.011274239979684353,0.06967175751924515,0.16181936860084534,0.125,0.125,0.11928490549325943,-0.002832673955708742,0.875,0.28571428571428575,8.0,0.3803991675376892,0.40129444003105164,73,0.5,0.5625,0.10310239344835281,0.27721941471099854,-0.06349729467183352,0.2369329445353192,0.41537825623980207,0.0,0.5233192021159946,0.4743819507088456,0.5069957606347983,1.0,0.011274239979684353,1.1160410642623901,-0.015545662492513657,0.375,0.5,1.0,0.5,0.49999999999999994,0.5625,0.3803991675376892,0.09994041919708252,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.006315223872661591,0.05181305110454559,0.12188481539487839,0.125,0.125,0.06655916571617126,-0.0022790818475186825,0.75,0.40049395521438935,8.0,0.2730216085910797,0.33564966917037964,74,0.4464285671710968,0.515625,0.07136743515729904,0.2557497024536133,-0.021298520267009735,0.2863034082619354,0.4291975729673896,0.0,0.592415849075492,0.508372326236325,0.5277247547226476,1.0,0.006315223872661591,1.2337843179702759,-0.007418287917971611,0.1964285671710968,0.4464285671710968,1.0,0.5535714285714286,0.4464285714285714,0.515625,0.2730216085910797,0.07008586078882217,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.006609335076063871,0.04891827702522278,0.13510973751544952,0.125,0.125,0.07682958245277405,-0.0034144192468374968,0.875,0.338344559312436,8.0,0.36982834339141846,0.3200615644454956,75,0.4464285671710968,0.515625,0.06748093664646149,0.3805050849914551,-0.05145492125302553,0.3207712932087634,0.44163495746342485,0.0,0.6546028313390395,0.5303557901961208,0.5463808494017118,1.0,0.006609335076063871,0.9340368509292603,-0.014104584231972694,0.3214285671710968,0.4464285671710968,1.0,0.5535714285714286,0.4464285714285714,0.515625,0.36982834339141846,0.06546933203935623,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.008083299733698368,0.05985026806592941,0.1350587159395218,0.125,0.125,0.08338509500026703,-0.003334758337587118,0.875,0.3494711748353737,8.0,0.3461408317089081,0.3375551402568817,76,0.375,0.453125,0.07803014665842056,0.2799874544143677,0.028213225305080414,0.3665715371942961,0.4599714611582888,0.0587332849379818,0.6629520705955013,0.544463067297572,0.5488856211786504,1.0,0.008083299733698368,1.0830293893814087,-0.013006922788918018,0.25,0.375,1.0,0.625,0.375,0.453125,0.3461408317089081,0.07584526389837265,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.006760251708328724,0.053426437079906464,0.12653382122516632,0.125,0.125,0.07088611274957657,-0.0035769962705671787,1.0,0.30929478706587094,8.0,0.36230120062828064,0.34508582949638367,77,0.5357142686843872,0.59375,0.07676541805267334,0.8977090120315552,-0.15437947399914265,0.3700330761137307,0.46040288538005353,0.0,0.5377958701229117,0.5091995690575652,0.5113387610368735,1.0,0.006760251708328724,0.9416534304618835,-0.015022415667772293,0.5357142686843872,0.5357142686843872,1.0,0.4642857142857143,0.5357142857142857,0.59375,0.36230120062828064,0.07482199370861053,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.00963768269866705,0.06022699549794197,0.16002264618873596,0.125,0.125,0.06220683455467224,-0.005382371600717306,1.0,0.2857142857142857,8.0,0.3017655313014984,0.35964271426200867,78,0.5714285969734192,0.625,0.08365894854068756,0.2675125002861023,-0.20727383624762297,0.3618988132830889,0.45721973863482235,0.0,0.648564826913007,0.5300067115562804,0.5445694480739021,1.0,0.00963768269866705,0.5851805210113525,-0.021370863541960716,0.5714285969734192,0.5714285969734192,1.0,0.4285714285714286,0.5714285714285714,0.625,0.3017655313014984,0.08153645694255829,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.0101572684943676,0.08173028379678726,0.12427789717912674,0.125,0.125,0.0664592981338501,-0.010398449376225471,0.875,0.2012397798140115,8.0,0.33900174498558044,0.39444535970687866,79,0.6607142686843872,0.703125,0.09984584152698517,0.3147638440132141,0.07597366534173489,0.31886368942467247,0.44542633455014013,0.0,0.5622797671165018,0.499801509584839,0.5186839301349505,1.0,0.0101572684943676,0.5240413546562195,-0.03974129632115364,0.5357142686843872,0.6607142686843872,1.0,0.3392857142857143,0.6607142857142856,0.703125,0.33900174498558044,0.0973917543888092,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.004253362771123648,0.06377732753753662,0.0666908323764801,0.109375,0.109375,0.0954781100153923,-0.006661322899162769,1.0,0.24659277497131782,7.0,0.3015424609184265,0.3637455403804779,80,0.2982456088066101,0.375,0.08401668071746826,0.24834710359573364,-0.07701988890767097,0.4009048524827009,0.4702714557448103,0.2110801320123884,0.6236907616294626,0.5109088657385469,0.5371072284888387,1.0,0.004253362771123648,1.1085025072097778,-0.014448649249970913,0.2982456088066101,0.2982456088066101,1.0,0.6938775510204082,0.30612244897959184,0.39285714285714285,0.3015424609184265,0.08308751881122589,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.007899790070950985,0.05960196256637573,0.1325424462556839,0.125,0.125,0.08975192904472351,-0.005565288942307234,1.0,0.23622779563076704,8.0,0.3365609347820282,0.35525578260421753,81,0.5178571343421936,0.578125,0.08354127407073975,0.326276570558548,-0.11395545862615108,0.40486198104890403,0.4714585943146712,0.2530121470789202,0.5704715551363623,0.5180127958723428,0.5211414665409086,1.0,0.007899790070950985,1.0474227666854858,-0.02129899151623249,0.5178571343421936,0.5178571343421936,1.0,0.48214285714285715,0.5178571428571428,0.578125,0.3365609347820282,0.08152655512094498,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.010822242125868797,0.07945752888917923,0.13620159029960632,0.125,0.125,0.1153784990310669,-0.008796687237918377,1.0,0.16656034023372882,8.0,0.38643479347229004,0.4256155788898468,82,0.5535714030265808,0.609375,0.11222424358129501,2.029118776321411,-0.11579783167690039,0.39651863494242234,0.46895559048272667,0.24847391137160466,0.5872339220130918,0.5133543715121022,0.5261701766039275,1.0,0.010822242125868797,0.6980754137039185,-0.02419065311551094,0.5535714030265808,0.5535714030265808,1.0,0.44642857142857145,0.5535714285714286,0.609375,0.38643479347229004,0.10922420024871826,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.007882803678512573,0.063291035592556,0.12454850971698761,0.125,0.125,0.11558514833450317,-0.005175765138119459,1.0,0.21354037041252497,8.0,0.39450570940971375,0.3582764267921448,83,0.375,0.453125,0.08364365249872208,0.38143759965896606,-0.11001167073845863,0.448533433147793,0.4845600299443379,0.34041601726343945,0.5950142180179134,0.5200384890939472,0.528504265405374,1.0,0.007882803678512573,1.1355512142181396,-0.014090987853705883,0.375,0.375,1.0,0.625,0.375,0.453125,0.39450570940971375,0.08117372542619705,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.012858330272138119,0.07861146330833435,0.1635681390762329,0.125,0.125,0.08661598712205887,-0.009770678356289864,0.875,0.2230356427999428,8.0,0.3847927451133728,0.43744727969169617,84,0.6071428656578064,0.65625,0.1160859689116478,0.2993660867214203,-0.12784603610634804,0.4179657987968848,0.4753897396390654,0.22424477831569312,0.656941363387219,0.5277020513794092,0.5470824090161657,1.0,0.012858330272138119,0.7219732403755188,-0.03376245126128197,0.4821428656578064,0.6071428656578064,1.0,0.39285714285714285,0.6071428571428572,0.65625,0.3847927451133728,0.11258583515882492,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.005279108881950378,0.0565984770655632,0.09327298402786255,0.125,0.125,0.08310578018426895,-0.008212953805923462,1.0,0.35310214166580695,8.0,0.367224782705307,0.3500261902809143,85,0.4107142984867096,0.484375,0.07747521251440048,0.24637457728385925,0.11224684678018093,0.45593112066338987,0.486779336199017,0.26650823720085964,0.8079138937151639,0.5649318457944335,0.5923741681145491,1.0,0.005279108881950378,1.0380258560180664,-0.012318099848926067,0.4107142984867096,0.4107142984867096,1.0,0.5892857142857143,0.4107142857142857,0.484375,0.367224782705307,0.07593747973442078,Exp-3 v3 (7.1 + 7.2 per-group gate)
0.008822084404528141,0.06530370563268661,0.13509316742420197,0.125,0.125,0.06590699404478073,-0.0033296223264187574,0.875,0.2857142857142857,8.0,0.41941556334495544,0.3932913541793823,86,0.5714285969734192,0.625,0.09561855345964432,0.3454301655292511,0.11258656345307827,0.4365284812396315,0.48095854437188945,0.13771088337113954,0.9437891710103141,0.5784386609169668,0.6331367513030942,1.0,0.008822084404528141,0.6398791074752808,-0.018054649233818054,0.4464285671710968,0.5714285969734192,1.0,0.4285714285714286,0.5714285714285714,0.625,0.41941556334495544,0.09273655712604523,Exp-3 v3 (7.1 + 7.2 per-group gate)
